pickup_location_id,pickup_latitude,pickup_longitude
91050,40.76983261,-73.98438263
91051,40.75556564,-73.96492004
91052,40.73400116,-73.98681641
91053,40.76535797,-73.95510101
91054,40.75613403,-73.99037933
91055,40.76670074,-73.95999146
91056,0.0,0.0
91057,40.77672577,-73.97931671
91058,40.76338959,-73.95937347
91059,40.76044846,-73.95844269
91060,40.7509346,-73.9908371
91061,40.75654984,-73.99026489
91062,40.64470673,-73.78173065
91063,40.72967911,-73.98371124
91064,40.76409149,-73.96469879
91065,40.76209641,-73.96035767
91066,40.75403214,-73.96634674
91067,40.74399948,-73.99923706
91068,40.78669739,-73.97563171
91069,40.76426315,-73.95597076
91070,40.74521255,-73.97608948
91071,40.77391815,-73.98119354
91072,40.75725555,-73.98987579
91073,40.7410965,-73.98144531
91074,40.76785278,-73.95613861
91075,40.72960281,-74.00497437
91076,40.7737999,-73.95597839
91077,40.76444244,-73.97675323
91078,40.74888611,-73.99158478
91079,40.76303101,-73.97418976
91080,40.78554153,-73.95004272
91081,40.76324463,-73.9828186
91082,40.79050827,-73.94756317
91083,40.80089951,-73.95800018
91084,40.77992249,-73.98405457
91085,40.76588821,-73.98240662
91086,40.72491837,-73.9842453
91087,40.73463821,-73.99887848
91088,40.7635498,-73.98525238
91089,40.70984268,-74.01082611
91090,40.74755096,-73.98136139
91091,40.77929688,-73.95258331
91092,40.73197937,-73.98531342
91093,40.72649002,-74.00231171
91094,40.75114441,-73.99391174
91095,40.77610779,-73.9559021
91096,40.75642776,-73.97634888
91097,0.0,0.0
91098,40.79947662,-73.94727325
91099,40.74356461,-73.97374725
91100,40.75621033,-73.98757172
91101,40.68402863,-73.97698212
91102,40.75097656,-73.98873901
91103,40.7414093,-73.9782486
91104,40.75544739,-73.98180389
91105,40.75517654,-73.98131561
91106,40.73463821,-73.99884796
91107,40.77291107,-73.9552002
91108,40.75983047,-73.9648819
91109,40.74985886,-73.99040985
91110,40.76688766,-73.97885132
91111,40.72817993,-73.99079895
91112,40.75000763,-73.9910965
91113,40.75001526,-73.99146271
91114,40.7620697,-73.96611786
91115,40.75717163,-73.98960114
91116,40.71884155,-73.99035645
91117,40.74821472,-73.99023438
91118,40.74407196,-74.00330353
91119,40.76582336,-73.96053314
91120,40.74137497,-74.00867462
91121,40.74482727,-73.97856903
91122,40.75618362,-73.99025726
91123,40.74934006,-73.99060822
91124,40.6452446,-73.78049469
91125,40.74979019,-73.99176025
91126,40.75153732,-73.99414825
91127,40.74893951,-73.9908905
91128,40.77251816,-73.95555115
91129,40.77262115,-73.94960785
91130,40.74846268,-73.99252319
91131,40.75127029,-73.99417877
91132,40.64693069,-73.78996277
91133,40.74393845,-74.00289154
91134,40.74946976,-73.99120331
91135,40.74956131,-73.99105072
91136,40.75037766,-73.99468231
91137,40.76364136,-73.98897552
91138,40.77162552,-73.96142578
91139,40.74990845,-73.99126434
91140,40.72450256,-74.00286865
91141,40.75520325,-73.96256256
91142,40.74897766,-73.9957428
91143,40.69813156,-73.98853302
91144,40.75622177,-73.99015808
91145,40.64678955,-73.78975677
91146,40.75631714,-73.98226929
91147,40.77477646,-73.92385101
91148,40.75197601,-73.97827148
91149,40.71510696,-74.00801086
91150,40.76839066,-73.99253082
91151,40.76050949,-73.99058533
91152,40.75632095,-73.99041748
91153,40.74731827,-73.89033508
91154,40.66587067,-73.99262238
91155,40.75904465,-73.96516418
91156,40.77878571,-73.9537735
91157,40.76744461,-73.99034119
91158,40.76945114,-73.95802307
91159,40.81393814,-73.93685913
91160,40.75650024,-73.92092896
91161,40.7052803,-74.01007843
91162,40.77396011,-73.95627594
91163,40.64535141,-73.7766571
91164,40.75745773,-73.96910095
91165,40.7456665,-73.97805023
91166,40.74479675,-73.98092651
91167,40.71617126,-74.01539612
91168,40.79813004,-73.96031189
91169,40.77709198,-73.96360779
91170,40.79798889,-73.94599915
91171,40.64507294,-73.78213501
91172,40.75551987,-73.98818207
91173,40.80102539,-73.93489838
91174,40.743927,-73.98802948
91175,40.74953842,-73.9912262
91176,40.7478447,-74.00367737
91177,40.72395706,-73.98801422
91178,40.75733185,-73.96651459
91179,40.77737808,-73.95089722
91180,40.75624847,-73.9903717
91181,40.77330399,-73.92511749
91182,40.74135971,-73.98513794
91183,40.64511108,-73.79196167
91184,40.78081131,-73.94965363
91185,40.78894806,-73.94869232
91186,40.78390884,-73.97408295
91187,40.77440643,-73.95422363
91188,40.72697449,-73.97673798
91189,40.80405426,-73.95568848
91190,40.73564148,-73.98940277
91191,40.75613403,-73.99045563
91192,40.78030777,-73.97792816
91193,40.73472214,-74.00590515
91194,40.6844368,-73.99715424
91195,40.64685059,-73.78974152
91196,40.71140289,-74.01017761
91197,40.74577713,-74.00556183
91198,40.74943161,-73.99114227
91199,40.79465866,-73.93350983
91200,40.74298096,-73.98394775
91201,40.6448288,-73.78177643
91202,40.76983643,-73.96255493
91203,40.7456131,-73.92773438
91204,40.80157852,-73.96861267
91205,40.77842331,-73.95837402
91206,40.76764297,-73.95363617
91207,40.75672531,-73.99049377
91208,40.73693848,-73.98449707
91209,40.74998856,-73.99111176
91210,40.75730896,-73.99308777
91211,40.78540802,-73.94950867
91212,40.76091766,-73.99901581
91213,40.78313065,-73.94789886
91214,40.74919891,-73.99448395
91215,40.752285,-73.97496796
91216,40.75230408,-73.97814178
91217,40.75146866,-74.00520325
91218,40.72090912,-73.99666595
91219,40.74570084,-73.98767853
91220,40.73782349,-73.98204041
91221,40.75400543,-73.9690094
91222,40.71938324,-74.0086441
91223,40.76456833,-73.98801422
91224,40.73860168,-73.98093414
91225,40.71987915,-73.97887421
91226,40.74972153,-73.99147797
91227,40.7519989,-73.97738647
91228,40.76408768,-73.98849487
91229,40.66385651,-73.98755646
91230,40.72893143,-73.98734283
91231,40.72463226,-73.98453522
91232,40.78361511,-73.95450592
91233,40.75171661,-74.00511169
91234,40.6467247,-73.77831268
91235,40.77323532,-73.9894104
91236,40.78358078,-73.95033264
91237,40.76502609,-73.97668457
91238,40.74319839,-73.91694641
91239,40.7448349,-73.98159027
91240,40.64527893,-73.77668762
91241,40.78005981,-73.95500183
91242,40.64517212,-73.77667999
91243,40.75253296,-73.97525024
91244,40.7868309,-73.97718048
91245,40.75624847,-73.99047089
91246,40.77933121,-73.95558929
91247,40.77674866,-73.98132324
91248,40.75609589,-73.99029541
91249,40.7579422,-73.98181915
91250,40.71669006,-74.01546478
91251,40.74242401,-73.97699738
91252,40.73051834,-73.99040985
91253,40.79696655,-73.97190857
91254,40.69035339,-73.96058655
91255,40.76010895,-73.96981049
91256,40.75928116,-73.97653198
91257,40.79166794,-73.96455383
91258,40.78517151,-73.95139313
91259,40.79921722,-73.94117737
91260,40.77672577,-73.97927094
91261,40.75179291,-73.99449158
91262,40.7634964,-73.95914459
91263,40.7740097,-73.98853302
91264,40.70936203,-73.99852753
91265,40.72415161,-73.98487854
91266,40.77315903,-73.95231628
91267,40.73485947,-73.99867249
91268,40.76338959,-73.96208954
91269,40.75203705,-73.97833252
91270,40.77041245,-73.96261597
91271,40.7326355,-73.98145294
91272,40.75203323,-73.9750824
91273,40.76994705,-73.95137787
91274,40.72532654,-73.9818573
91275,40.77886581,-73.94800568
91276,40.73449326,-73.98987579
91277,40.74564743,-74.0019455
91278,40.7561264,-73.9903717
91279,40.64495087,-73.793396
91280,40.77150726,-73.95000458
91281,40.76668167,-73.95671844
91282,40.75611877,-73.9905014
91283,40.76473999,-73.9824295
91284,40.77706146,-73.94989014
91285,40.73348999,-73.99959564
91286,40.72937012,-74.00691223
91287,40.74972534,-73.99517059
91288,40.73610306,-73.98508453
91289,40.7883606,-73.97678375
91290,40.64509964,-73.792099
91291,40.75003052,-73.99128723
91292,40.75611877,-73.99054718
91293,40.73513031,-73.99078369
91294,40.73454666,-73.9786911
91295,40.72711563,-73.97664642
91296,40.7551384,-73.94145203
91297,40.76132965,-73.99980927
91298,40.73150635,-73.99694824
91299,40.78091049,-73.94759369
91300,40.75725174,-73.99317932
91301,40.7665596,-73.97856903
91302,40.77070236,-73.95986938
91303,40.76280975,-73.96553802
91304,40.77537155,-73.94934082
91305,40.76290131,-73.92894745
91306,40.74403,-73.98375702
91307,40.79524612,-73.95039368
91308,0.0,0.0
91309,40.72297287,-73.97960663
91310,40.75772858,-73.9912262
91311,40.78710938,-73.94996643
91312,40.77376175,-73.95766449
91313,40.79241562,-73.97266388
91314,40.73638535,-73.97898102
91315,40.7392807,-74.00258636
91316,40.75619888,-73.99041748
91317,40.742836,-73.99674988
91318,40.77685928,-73.95680237
91319,40.74647522,-73.99745941
91320,40.74990463,-73.99342346
91321,40.72008896,-74.00856018
91322,40.72058868,-73.94432068
91323,40.77222824,-73.92583466
91324,40.73337936,-73.98471832
91325,40.77042389,-73.99156952
91326,40.71941376,-73.99066162
91327,40.73612976,-73.98500824
91328,40.77957916,-73.95570374
91329,40.81431961,-73.93642426
91330,40.77061844,-73.98375702
91331,40.7442131,-74.00307465
91332,40.64540863,-73.77667999
91333,40.73408127,-73.98004913
91334,40.73512268,-74.00151062
91335,40.75656891,-73.98957825
91336,40.76784134,-73.98214722
91337,40.7199173,-73.98923492
91338,40.74744034,-73.97393036
91339,40.76690674,-73.96234894
91340,40.75608826,-73.97427368
91341,0.0,0.0
91342,40.78966141,-73.96617126
91343,40.74781036,-74.00416565
91344,40.68210602,-73.97988892
91345,40.79573822,-73.95001984
91346,40.76742172,-73.96363831
91347,40.77619934,-73.96199799
91348,40.77861023,-73.96022034
91349,40.76689148,-73.95645142
91350,40.64669037,-73.78952789
91351,40.72233582,-73.98653412
91352,40.78847122,-73.97293854
91353,40.76583862,-73.95751953
91354,40.77441406,-73.95742798
91355,40.75442123,-73.96878052
91356,40.74769592,-73.97661591
91357,40.75519562,-73.96500397
91358,40.78308105,-73.97107697
91359,40.7675705,-73.9561615
91360,40.64530945,-73.77671051
91361,40.76914978,-73.91068268
91362,40.76858139,-73.98270416
91363,40.74934387,-73.99099731
91364,40.69684601,-73.93595886
91365,40.72240448,-73.99700928
91366,40.7371788,-73.99436188
91367,40.76131821,-73.99925232
91368,40.75679016,-73.98960876
91369,40.73910141,-73.98358154
91370,40.77938843,-73.94760895
91371,40.64533997,-73.77675629
91372,40.74997711,-73.98357391
91373,40.74424744,-73.98081207
91374,40.75592422,-73.99065399
91375,40.7557373,-73.99006653
91376,40.77055359,-73.9805069
91377,40.64524841,-73.77666473
91378,40.76403046,-73.82832336
91379,40.77159882,-73.96128082
91380,0.0,0.0
91381,40.75051498,-73.93539429
91382,40.76891327,-73.900383
91383,40.73251343,-73.99572754
91384,40.77275848,-73.9784317
91385,40.67392731,-73.98240662
91386,40.78996658,-73.94223022
91387,40.76198578,-73.99206543
91388,40.76865005,-73.96020508
91389,40.75664139,-73.97211456
91390,40.77098083,-73.9677887
91391,40.64469528,-73.78182983
91392,40.77365875,-73.98912811
91393,40.76338196,-73.95913696
91394,40.73647308,-73.98471069
91395,40.7566452,-73.9900589
91396,40.74321747,-73.99755859
91397,40.79077148,-73.94224548
91398,40.7815361,-73.94656372
91399,40.75244522,-73.974617
91400,40.76231003,-73.9600296
91401,40.79595947,-73.93857574
91402,40.77755356,-73.95676422
91403,40.75666046,-73.99002075
91404,40.75119019,-73.97116852
91405,40.73313141,-74.00004578
91406,40.75842285,-73.98733521
91407,40.74459839,-73.88648987
91408,40.75606537,-73.99016571
91409,40.75476074,-73.89388275
91410,40.75241852,-73.97119141
91411,40.75720596,-73.99015045
91412,40.64512253,-73.77682495
91413,40.77808762,-73.98869324
91414,40.76655579,-73.97823334
91415,40.73718262,-73.99398804
91416,40.7326889,-73.98149109
91417,40.7633934,-73.95928192
91418,40.76438141,-73.96458435
91419,40.7052803,-74.01709747
91420,40.7329483,-73.98176575
91421,40.7441597,-73.99087524
91422,40.73936081,-73.98057556
91423,40.75468445,-73.96853638
91424,40.75605011,-73.99053192
91425,40.74913025,-73.98032379
91426,40.71521378,-74.00944519
91427,40.74963379,-73.97962952
91428,0.0,0.0
91429,40.75918579,-73.98445129
91430,40.78014374,-73.95492554
91431,40.72631073,-73.98599243
91432,40.73664093,-73.99706268
91433,40.74425125,-73.99165344
91434,40.71337891,-74.00910187
91435,40.69604492,-73.99133301
91436,40.64663315,-73.78971863
91437,40.77960205,-73.97722626
91438,40.72172165,-73.98360443
91439,40.74785614,-73.97865295
91440,40.77418137,-73.9812088
91441,40.75588608,-73.99024963
91442,40.64537048,-73.7767334
91443,40.75606155,-73.99019623
91444,40.74686813,-74.00241852
91445,40.77106094,-73.9567337
91446,40.71521378,-74.01579285
91447,40.6451683,-73.77671051
91448,40.73018646,-73.99102783
91449,40.7575798,-73.9863739
91450,40.75636673,-73.97262573
91451,40.74535751,-73.98897552
91452,40.73490143,-73.99004364
91453,40.73482895,-73.99875641
91454,40.71856308,-74.00041199
91455,40.73083115,-73.97849274
91456,40.74801254,-74.00371552
91457,40.69911194,-73.99376678
91458,40.72475052,-73.99193573
91459,40.74475098,-73.98506165
91460,40.74829102,-73.97837067
91461,40.77469254,-73.95067596
91462,40.77104187,-73.96401215
91463,40.75135803,-73.97689819
91464,40.7682991,-73.92916107
91465,40.73300171,-74.00003052
91466,40.80501556,-73.93904114
91467,40.79090881,-73.97258759
91468,40.74314117,-73.99262238
91469,40.79880142,-73.93642426
91470,40.7834549,-73.97788239
91471,40.74211121,-73.97697449
91472,40.78442383,-73.94992065
91473,40.72595596,-73.98654175
91474,40.72140121,-74.00836182
91475,40.73308945,-73.9818573
91476,40.75470734,-73.98964691
91477,40.75688934,-73.99025726
91478,40.73747253,-74.0052948
91479,40.76173782,-73.96670532
91480,40.75445938,-73.98973083
91481,40.74411011,-74.00305176
91482,40.80290222,-73.96785736
91483,0.0,0.0
91484,40.74843979,-74.00352478
91485,40.73825836,-73.98438263
91486,40.7007637,-73.99028778
91487,40.73094559,-73.98426819
91488,40.64469147,-73.78187561
91489,40.77645493,-73.97662354
91490,40.77307129,-73.90647125
91491,40.73447418,-73.98029327
91492,40.69099808,-73.99784851
91493,40.7294426,-73.97796631
91494,40.70785522,-74.01309204
91495,40.77396011,-73.98125458
91496,40.70516586,-74.01702881
91497,40.75604248,-73.99037933
91498,40.74819565,-73.97438049
91499,40.71379089,-73.97930145
91500,40.77337646,-73.95999908
91501,40.68168259,-73.99845123
91502,40.77072525,-73.95661163
91503,40.77054596,-73.95098114
91504,40.74105072,-73.98941803
91505,40.80734634,-73.96451569
91506,40.69559097,-73.98442841
91507,40.75606155,-73.99033356
91508,40.64646149,-73.77716827
91509,40.71562958,-74.01130676
91510,40.64694214,-73.79039764
91511,40.7781601,-73.9517746
91512,40.67907715,-73.95323181
91513,40.73593903,-74.00589752
91514,40.74272156,-73.97734833
91515,40.78346252,-73.94749451
91516,40.64529419,-73.77664185
91517,40.7383194,-73.97940826
91518,40.75511932,-73.9839859
91519,40.68235779,-73.99342346
91520,40.7323761,-74.00783539
91521,40.76831055,-73.92922211
91522,40.72439575,-73.98469543
91523,40.73313141,-73.98725128
91524,40.76055908,-73.99859619
91525,40.74346924,-73.97248077
91526,40.75563812,-73.97475433
91527,40.73411942,-73.99881744
91528,40.73743057,-73.98409271
91529,40.75450134,-73.90888977
91530,40.75875854,-73.99356842
91531,40.73352432,-73.86962128
91532,40.7546196,-73.9989624
91533,40.7327919,-73.97958374
91534,40.76572418,-73.9766922
91535,40.76335907,-73.9814682
91536,40.74568939,-73.91043854
91537,40.73440933,-73.98622131
91538,40.7676506,-73.98529053
91539,40.7185936,-74.00908661
91540,40.76779556,-73.95902252
91541,40.75616074,-73.9905014
91542,40.64799118,-73.9581604
91543,40.6458931,-73.77696228
91544,40.77518845,-73.95838165
91545,40.76554108,-73.97203064
91546,40.75926208,-73.99211121
91547,40.71723938,-74.00598145
91548,40.78488922,-73.94902802
91549,40.78974152,-73.969841
91550,40.80115128,-73.95813751
91551,40.76696014,-73.92153168
91552,40.73244858,-73.98165131
91553,40.68761063,-73.99559784
91554,40.75911331,-73.99582672
91555,40.77961349,-73.98189545
91556,40.7561264,-73.99023438
91557,40.72980499,-73.98075867
91558,40.72006989,-73.9990921
91559,40.74599075,-73.99430847
91560,40.76240158,-73.9822998
91561,40.64470673,-73.78196716
91562,40.80303955,-73.94467926
91563,40.73045731,-73.98038483
91564,40.72687531,-73.98566437
91565,40.77040863,-73.9911499
91566,40.70007324,-73.98822021
91567,40.76399231,-73.98553467
91568,40.7654686,-73.95764923
91569,40.73926926,-73.97998047
91570,40.7406311,-73.89572144
91571,40.76329803,-73.9593811
91572,40.75240707,-73.99354553
91573,40.75685883,-73.91443634
91574,40.74465179,-73.97939301
91575,40.76224518,-73.93456268
91576,40.78274155,-73.97499084
91577,40.73392105,-73.99925232
91578,40.72822189,-73.99871826
91579,40.73268127,-73.9753418
91580,40.71406174,-74.00831604
91581,40.7558136,-73.99065399
91582,40.64685059,-73.77942657
91583,40.7561264,-73.96767426
91584,40.74417114,-73.99557495
91585,40.75619125,-73.99073029
91586,0.0,0.0
91587,40.77421188,-73.97746277
91588,40.72753143,-73.98524475
91589,40.76137161,-73.92581177
91590,40.76806259,-73.95285034
91591,40.75818253,-73.96611023
91592,40.76583099,-73.9576416
91593,40.75784683,-73.97351837
91594,40.75210953,-73.97750854
91595,40.76861954,-73.95790863
91596,40.71899033,-73.98923492
91597,40.76296234,-73.96225739
91598,40.77397919,-73.95467377
91599,40.77209091,-73.94991302
91600,40.73062134,-73.98075104
91601,40.76189423,-73.97873688
91602,40.7689209,-73.98934174
91603,40.79413223,-73.96655273
91604,40.73423004,-73.99897766
91605,40.75600815,-73.99044037
91606,40.7566185,-73.9693222
91607,40.79139328,-73.97606659
91608,40.75209808,-73.97516632
91609,0.0,0.0
91610,40.78884125,-73.96683502
91611,40.73119354,-73.99375153
91612,40.76905823,-73.98117828
91613,40.74958038,-73.98161316
91614,40.77100372,-73.956604
91615,40.77696991,-73.96155548
91616,40.74768066,-73.98103333
91617,40.76478577,-73.96630096
91618,40.73749161,-73.99665833
91619,40.75679016,-73.96716309
91620,40.75849915,-73.96574402
91621,40.75608826,-73.99016571
91622,40.77690125,-73.97870636
91623,40.77851105,-73.98860168
91624,40.78533173,-73.9810257
91625,40.76471329,-73.96616364
91626,40.74830246,-73.99617767
91627,40.73719025,-73.99677277
91628,40.64690018,-73.79000854
91629,40.77414703,-73.94877625
91630,40.80347061,-73.9332428
91631,40.78060532,-73.98014069
91632,40.75688934,-73.98973083
91633,40.75318909,-73.97704315
91634,40.78285217,-73.97120667
91635,40.75642014,-73.99091339
91636,40.74621582,-73.97169495
91637,0.0,0.0
91638,40.74388123,-73.99121094
91639,40.77410507,-73.96488953
91640,40.75090027,-73.9743576
91641,40.68507385,-73.99981689
91642,40.73428345,-73.98033142
91643,40.79777145,-73.96964264
91644,40.79071045,-73.94801331
91645,40.73808289,-73.97345734
91646,40.75209808,-73.97790527
91647,40.77979279,-73.95539856
91648,40.73157501,-73.9822464
91649,40.75941849,-73.96507263
91650,40.64520645,-73.77688599
91651,40.74459839,-73.97579193
91652,40.75259018,-73.97471619
91653,40.74375916,-73.99507141
91654,40.71107101,-74.01589203
91655,40.72655869,-73.98314667
91656,40.7387886,-73.99585724
91657,40.72240829,-74.00778198
91658,40.75606918,-73.99062347
91659,40.74739838,-73.9709549
91660,40.78664398,-73.9552536
91661,40.75202942,-73.97512817
91662,40.69350052,-73.9887085
91663,40.71244431,-74.010849
91664,40.7384758,-73.98316956
91665,40.78491592,-73.95159149
91666,40.77813721,-73.98543549
91667,40.64531326,-73.77666473
91668,40.75501633,-73.98722076
91669,40.7267189,-73.9801178
91670,40.756073,-73.99034119
91671,40.82704163,-73.95017242
91672,40.75611115,-73.97651672
91673,40.77718353,-73.98262787
91674,40.72178268,-74.00820923
91675,40.7591629,-73.95810699
91676,40.75617599,-73.99053192
91677,40.75168228,-73.97762299
91678,40.75623703,-73.99044037
91679,40.74951935,-73.99117279
91680,40.645298,-73.77671814
91681,40.79107285,-73.97624207
91682,40.70946884,-74.01473236
91683,40.68602371,-73.99638367
91684,40.74208832,-73.97477722
91685,40.70848083,-74.01281738
91686,40.76383591,-73.96432495
91687,40.84820175,-73.93775177
91688,40.77399063,-73.87304688
91689,40.74891281,-73.9756546
91690,40.74924088,-73.97255707
91691,40.80048752,-73.95853424
91692,40.71111679,-74.01583099
91693,40.64684296,-73.78981781
91694,40.7695694,-73.96022797
91695,40.76272583,-73.99324036
91696,40.75676727,-73.9914856
91697,40.76693344,-73.98265076
91698,40.75678253,-73.97211456
91699,40.74990845,-73.97718048
91700,40.77729416,-73.95521545
91701,40.73824692,-73.98788452
91702,40.76845169,-73.95546722
91703,40.77042389,-73.96000671
91704,40.79398727,-73.97144318
91705,40.77858353,-73.95413971
91706,40.77953339,-73.97729492
91707,40.7602272,-73.96888733
91708,40.73259354,-73.97450256
91709,40.74342346,-73.97684479
91710,40.82028961,-73.94032288
91711,40.77049637,-73.9876709
91712,40.79513168,-73.96592712
91713,40.77428818,-73.98100281
91714,40.76824951,-73.92418671
91715,40.78166199,-73.95406342
91716,40.76654053,-73.96294403
91717,40.77383423,-73.98230743
91718,40.75109863,-73.98257446
91719,40.79869461,-73.962677
91720,40.78218079,-73.95163727
91721,40.75656128,-73.98973846
91722,40.75191116,-73.97832489
91723,40.72782516,-74.00213623
91724,40.75034714,-73.99466705
91725,40.76472092,-73.95840454
91726,40.76462555,-73.96623993
91727,40.77275085,-73.95243835
91728,40.76753998,-73.95600891
91729,40.77144241,-73.95310211
91730,40.76140976,-73.97484589
91731,40.75439835,-73.98987579
91732,40.7495575,-73.99134827
91733,40.74599457,-73.98035431
91734,40.77534866,-73.96408081
91735,40.75852585,-73.95982361
91736,40.74285126,-73.99242401
91737,40.73613739,-73.98275757
91738,40.64503479,-73.77687836
91739,40.73098373,-73.99917603
91740,40.7521553,-73.97805786
91741,40.75601196,-73.99049377
91742,40.77758026,-73.95206451
91743,40.76235962,-73.97688293
91744,40.76706314,-73.96256256
91745,40.73910141,-73.97998047
91746,40.73540878,-73.98971558
91747,40.645401,-73.77672577
91748,40.7413826,-73.8797226
91749,40.74285126,-73.98093414
91750,40.73033905,-73.99031067
91751,40.77000427,-73.95150757
91752,40.76362991,-73.96209717
91753,40.7338295,-73.98061371
91754,40.77320099,-73.95991516
91755,40.75516129,-73.98392487
91756,40.71572113,-74.0149231
91757,40.73344803,-73.99832916
91758,40.77366257,-73.97790527
91759,40.73368073,-74.00271606
91760,40.64677048,-73.77809906
91761,40.77892685,-73.95989227
91762,40.74184036,-73.98092651
91763,40.75767136,-73.96860504
91764,40.78016281,-73.94600677
91765,40.80215073,-73.94546509
91766,40.77920151,-73.98088837
91767,40.75614548,-73.99094391
91768,40.77088928,-73.95070648
91769,40.74164581,-74.00089264
91770,40.72727966,-74.00041199
91771,40.75354004,-73.99613953
91772,40.67627716,-73.95253754
91773,40.73955154,-73.98265076
91774,40.72180557,-73.98092651
91775,40.72969818,-73.9868927
91776,40.71879959,-73.98835754
91777,40.73699188,-73.99304962
91778,40.78078079,-73.95272827
91779,40.73603058,-73.98947144
91780,40.73053741,-73.9804306
91781,40.7562561,-73.96941376
91782,40.78239059,-73.98100281
91783,40.72520065,-73.98713684
91784,40.71425247,-74.01508331
91785,40.76073837,-73.93101501
91786,40.76466751,-73.96151733
91787,40.73524857,-74.00177002
91788,40.68743896,-73.80802917
91789,40.72114182,-74.00526428
91790,40.73277664,-73.99377441
91791,40.7274704,-74.00070953
91792,40.73123169,-73.99178314
91793,40.74839783,-73.98452759
91794,40.7666893,-73.99073029
91795,0.0,0.0
91796,40.72193527,-73.98635101
91797,40.77373886,-73.96392822
91798,40.77745819,-73.9460907
91799,40.75494003,-73.98403168
91800,40.78083801,-73.9495163
91801,40.7240448,-73.99199677
91802,40.73524475,-73.99144745
91803,40.77092361,-73.98095703
91804,40.74289703,-74.00028992
91805,40.77944183,-73.98153687
91806,40.76855087,-73.98157501
91807,40.78754807,-73.95597076
91808,40.76787949,-73.96417236
91809,40.75412369,-73.99389648
91810,40.7628479,-73.98565674
91811,40.73583984,-73.87586975
91812,40.77179337,-73.95912933
91813,40.64432144,-73.78299713
91814,40.74903107,-73.97605133
91815,40.76189041,-73.97535706
91816,40.70516586,-74.00763702
91817,40.75469589,-73.96853638
91818,40.78204727,-73.95063019
91819,40.7827301,-73.94780731
91820,40.73387909,-73.99960327
91821,40.64539719,-73.77669525
91822,40.76847458,-73.9252243
91823,40.64496231,-73.77314758
91824,40.74969101,-73.97174835
91825,40.76105881,-73.99066162
91826,40.75595856,-73.99047089
91827,40.775383,-73.95617676
91828,40.73026657,-73.95301819
91829,40.74241638,-73.99219513
91830,40.7519455,-73.97766876
91831,40.74119186,-73.98997498
91832,40.77894211,-73.96033478
91833,40.70640182,-74.00948334
91834,40.76793289,-73.95587158
91835,40.73450851,-73.98977661
91836,40.72348404,-73.99294281
91837,40.6920929,-73.98874664
91838,40.75702286,-73.96694946
91839,40.77359009,-73.95980835
91840,0.0,0.0
91841,40.78321457,-73.95515442
91842,40.80144119,-73.93952942
91843,40.75589752,-73.99063873
91844,40.77706146,-73.97904205
91845,40.72444153,-73.98750305
91846,40.7616806,-73.98827362
91847,40.73457718,-73.9998703
91848,40.79138565,-73.96820831
91849,40.75588608,-73.97701263
91850,40.84069061,-73.94017792
91851,40.75025177,-73.98738861
91852,40.75540924,-73.88767242
91853,40.76511383,-73.97988892
91854,40.74938965,-74.00291443
91855,40.7448082,-73.98554993
91856,40.80659103,-73.95381165
91857,40.77711487,-73.98228455
91858,40.75524902,-73.99031067
91859,40.7685051,-73.89421844
91860,40.75587463,-73.98960114
91861,40.68416214,-73.97956085
91862,40.77500153,-73.95906067
91863,40.76953506,-73.96054077
91864,40.75589371,-73.99078369
91865,40.64536667,-73.77667999
91866,40.73162079,-73.99490356
91867,40.64659882,-73.78945923
91868,40.76623154,-73.95180511
91869,40.64564133,-73.77677155
91870,0.0,0.0
91871,40.72646713,-73.90490723
91872,40.77677155,-73.97940826
91873,40.7741127,-73.87314606
91874,40.7338295,-74.00624847
91875,40.7292099,-73.98719025
91876,40.79217911,-73.96445465
91877,40.76702881,-73.95409393
91878,40.77465057,-73.98892975
91879,40.67402267,-73.98549652
91880,40.74518204,-73.97536469
91881,40.72109985,-73.98916626
91882,40.64683151,-73.79000854
91883,40.73393631,-73.98669434
91884,40.72512054,-74.00356293
91885,40.76062775,-73.98322296
91886,40.737957,-73.99640656
91887,40.77408218,-73.95749664
91888,40.73765182,-73.97790527
91889,40.76565933,-73.92610931
91890,40.7648201,-73.97412872
91891,40.76189041,-73.97039795
91892,40.77380371,-73.96392059
91893,40.7351532,-73.99185944
91894,40.79515839,-73.97438812
91895,40.73403168,-73.9774704
91896,40.72489929,-73.99497223
91897,40.74837875,-73.9887085
91898,40.7109108,-73.95118713
91899,40.71894073,-74.00483704
91900,40.72798157,-74.00218201
91901,40.75141525,-73.99099731
91902,40.64650345,-73.78942871
91903,40.77866364,-73.95601654
91904,40.75604248,-73.99021149
91905,40.78869629,-73.95545197
91906,40.71436691,-74.00246429
91907,40.73987961,-73.99513245
91908,40.76926041,-73.95433044
91909,40.76238632,-73.98985291
91910,40.75728226,-73.96981812
91911,40.73196793,-73.98204041
91912,40.73161316,-74.00101471
91913,40.64481735,-73.78175354
91914,40.6462059,-73.77696991
91915,40.76417923,-73.96115875
91916,40.75101852,-73.99092102
91917,40.78129196,-73.95393372
91918,40.67903519,-73.99576569
91919,40.74193192,-73.98067474
91920,40.79605103,-73.94979095
91921,40.70517731,-74.00786591
91922,40.76148605,-73.98651123
91923,40.73757553,-74.00434113
91924,40.79272079,-73.94091797
91925,40.75445938,-73.96579742
91926,40.7351799,-73.99195099
91927,40.7127037,-74.00793457
